TIMESTAMP,NODE,EASTING,NORTHING,FLOW_ACTUAL_15M,SAT_BANDINGS,DETECTOR_NO,TOTAL_DETECTOR_NO,DETECTOR_RATE
2019-06-25T11:14:00Z,12/030,524057.510,179700.470,657,80-89%,3,3,1
2019-06-25T11:14:00Z,13/044,539442.440,187281.550,364,0-79%,1,2,0.5
2019-06-25T11:14:00Z,13/046,536732.530,188876.530,172,80-89%,3,3,1
2019-06-25T11:14:00Z,13/047,538019.580,187985.570,360,0-79%,4,4,1
2019-06-25T11:14:00Z,13/050,538041.390,189858.600,491,0-79%,1,1,1
2019-06-25T11:14:00Z,13/103,539788.250,187735.870,342,0-79%,5,5,1
2019-06-25T11:14:00Z,13/104,539618.480,187581.850,427,80-89%,3,3,1
2019-06-25T11:14:00Z,13/106,538729.480,186551.830,284,0-79%,3,3,1
2019-06-25T11:14:00Z,13/110,539887.010,187698.720,304,0-79%,2,2,1
2019-06-25T11:14:00Z,13/111,539731.503,188032.330,653,0-79%,1,3,0.33
2019-06-25T11:14:00Z,13/113,536279.050,187127.120,338,0-79%,3,5,0.6
2019-06-25T11:14:00Z,13/114,537755.800,186099.700,518,0-79%,6,6,1
2019-06-25T11:14:00Z,13/115,539814.732,187784.342,356,0-79%,5,5,1
2019-06-25T11:14:00Z,13/116,539881.003,187792.112,979,0-79%,1,1,1
2019-06-25T11:14:00Z,13/117,539775.030,187900.041,321,80-89%,2,2,1
2019-06-25T11:14:00Z,13/118,539533.000,187673.000,371,0-79%,3,3,1
2019-06-25T11:14:00Z,13/120,536384.500,187205.400,458,0-79%,1,3,0.33
2019-06-25T11:14:00Z,13/125,538344.800,186065.500,345,0-79%,1,1,1
2019-06-25T11:14:00Z,13/135,538335.080,189829.995,344,0-79%,2,2,1
2019-06-25T11:14:00Z,13/146,537594.250,186786.760,210,0-79%,4,4,1
2019-06-25T11:14:00Z,13/147,537271.390,187095.060,276,>=100%,2,2,1
2019-06-25T11:14:00Z,13/157,538107.290,187308.500,404,0-79%,3,3,1
2019-06-25T11:14:00Z,13/158,539218.000,186267.000,263,0-79%,3,3,1
