TIMESTAMP,NODE,EASTING,NORTHING,FLOW_ACTUAL_15M,SAT_BANDINGS,DETECTOR_NO,TOTAL_DETECTOR_NO,DETECTOR_RATE
2019-06-24T23:59:00Z,27/012,519124.330,179404.640,135,0-79%,4,4,1
2019-06-24T23:59:00Z,27/048,520653.240,181496.290,260,0-79%,5,8,0.63
2019-06-24T23:59:00Z,27/156,520181.800,182624.610,33,0-79%,2,2,1
2019-06-24T23:59:00Z,27/054,520175.190,180078.030,188,0-79%,1,1,1
2019-06-24T23:59:00Z,27/077,515003.610,183910.800,46,0-79%,6,6,1
2019-06-24T23:59:00Z,27/080,513048.920,184261.970,171,0-79%,1,1,1
2019-06-24T23:59:00Z,27/086,515937.710,182949.270,102,0-79%,3,3,1
2019-06-24T23:59:00Z,27/087,513258.319,184515.051,54,0-79%,1,2,0.5
2019-06-24T23:59:00Z,27/090,517843.380,180783.010,150,0-79%,2,2,1
2019-06-24T23:59:00Z,27/159,511742.350,183096.330,117,0-79%,5,5,1
2019-06-24T23:59:00Z,27/160,511697.640,183085.590,75,0-79%,6,6,1
2019-06-24T23:59:00Z,27/161,511668.610,183136.400,93,0-79%,5,5,1
2019-06-24T23:59:00Z,27/162,511705.190,183172.110,95,0-79%,3,3,1
2019-06-24T23:59:00Z,27/286,514370.950,182101.790,197,0-79%,1,1,1
2019-06-24T23:59:00Z,28/002,520665.580,185076.200,180,0-79%,9,9,1
2019-06-24T23:59:00Z,28/008,517960.000,183690.000,65,0-79%,5,5,1
2019-06-24T23:59:00Z,28/012,523816.060,185717.890,118,0-79%,6,6,1
2019-06-24T23:59:00Z,28/048,523589.380,183261.500,105,0-79%,2,2,1
2019-06-24T23:59:00Z,28/050,518299.860,185184.610,150,0-79%,2,2,1
2019-06-24T23:59:00Z,28/069,523506.040,186136.420,180,0-79%,3,3,1
2019-06-24T23:59:00Z,28/076,523920.100,185584.800,155,0-79%,2,4,0.5
2019-06-24T23:59:00Z,28/089,523570.820,186028.300,137,0-79%,2,4,0.5
2019-06-24T23:59:00Z,28/091,518555.450,185237.090,138,0-79%,1,2,0.5
2019-06-24T23:59:00Z,28/105,521996.170,185055.270,170,0-79%,1,1,1
2019-06-24T23:59:00Z,28/130,518040.000,183500.000,70,0-79%,5,5,1
2019-06-24T23:59:00Z,28/178,518095.500,183409.600,87,0-79%,5,5,1
2019-06-24T23:59:00Z,28/165,521569.010,183457.840,126,0-79%,2,2,1
2019-06-24T23:59:00Z,28/193,520997.000,185429.000,48,0-79%,3,4,0.75
2019-06-24T23:59:00Z,30/002,520100.350,190497.230,59,0-79%,4,6,0.67
2019-06-24T23:59:00Z,30/003,524068.790,185934.180,82,0-79%,3,4,0.75
2019-06-24T23:59:00Z,30/021,524402.000,186845.080,129,0-79%,6,6,1
2019-06-24T23:59:00Z,30/033,520414.980,190806.520,24,0-79%,3,4,0.75
2019-06-24T23:59:00Z,30/034,522057.920,188023.360,53,0-79%,4,6,0.67
2019-06-24T23:59:00Z,30/035,527590.000,192050.000,74,0-79%,1,1,1
2019-06-24T23:59:00Z,30/040,522177.320,187841.550,84,0-79%,2,5,0.4
2019-06-24T23:59:00Z,30/112,522610.000,187272.000,104,0-79%,2,2,1
2019-06-24T23:59:00Z,30/131,520855.980,195220.450,147,0-79%,4,4,1
2019-06-24T23:59:00Z,30/135,521633.600,188544.600,101,0-79%,4,4,1
2019-06-24T23:59:00Z,30/167,528164.600,191345.700,23,0-79%,1,2,0.5
2019-06-24T23:59:00Z,31/016,531735.000,188931.000,167,0-79%,3,3,1
2019-06-24T23:59:00Z,30/007,519572.310,192820.760,53,0-79%,7,8,0.88
2019-06-24T23:59:00Z,30/008,525964.150,189015.230,84,0-79%,5,5,1
2019-06-24T23:59:00Z,30/011,525210.000,187050.000,65,0-79%,3,4,0.75
2019-06-24T23:59:00Z,30/012,525150.920,187426.930,63,0-79%,3,3,1
2019-06-24T23:59:00Z,30/013,525058.150,187892.460,49,0-79%,2,2,1
2019-06-24T23:59:00Z,30/014,527290.000,189440.000,56,0-79%,3,4,0.75
2019-06-24T23:59:00Z,30/015,525503.850,195774.000,84,0-79%,3,3,1
2019-06-24T23:59:00Z,30/016,524480.770,196811.380,59,0-79%,3,3,1
2019-06-24T23:59:00Z,30/017,524602.150,196453.080,104,0-79%,3,3,1
2019-06-24T23:59:00Z,30/023,526408.730,191975.550,57,0-79%,2,2,1
2019-06-24T23:59:00Z,30/025,527045.770,188796.230,133,0-79%,4,4,1
2019-06-24T23:59:00Z,30/026,523984.530,188420.500,195,0-79%,7,7,1
2019-06-24T23:59:00Z,30/041,521992.950,188110.860,78,0-79%,5,5,1
2019-06-24T23:59:00Z,30/043,526471.350,191421.610,40,0-79%,5,5,1
2019-06-24T23:59:00Z,30/044,526358.190,192198.790,61,0-79%,2,2,1
2019-06-24T23:59:00Z,30/046,525041.570,189392.660,262,0-79%,4,4,1
2019-06-24T23:59:00Z,30/052,524363.960,189280.280,178,0-79%,3,5,0.6
2019-06-24T23:59:00Z,30/057,528074.800,191401.300,55,0-79%,4,5,0.8
2019-06-24T23:59:00Z,30/058,528147.300,191337.880,87,0-79%,4,4,1
